éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
9:32:48,2.681,2.7629,2.7267,2.7321,2.7327,2.6835,2.7513,2.6816,2.2877,2.6774,2.6994,2.6628,2.701,2.7033,2.6765,2.6605
9:32:49,2.6822,2.7643,2.7278,2.7332,2.7336,2.684,2.752,2.6827,2.2909,2.6782,2.7001,2.6625,2.7024,2.7049,2.6776,2.6615
9:32:50,2.6829,2.7653,2.7286,2.7337,2.7341,2.6854,2.7534,2.6834,2.3075,2.6795,2.7013,2.6635,2.7035,2.7058,2.6781,2.6622
9:32:51,2.6828,2.766,2.7288,2.7345,2.7347,2.6859,2.7541,2.6836,2.2991,2.6789,2.7016,2.6639,2.7035,2.706,2.6789,2.6626
9:32:52,2.6836,2.766,2.7288,2.7345,2.7347,2.6859,2.7541,2.6836,2.3015,2.6802,2.7011,2.6649,2.7039,2.7065,2.6787,2.663
9:32:53,2.6842,2.7662,2.7302,2.7349,2.735,2.6863,2.7553,2.6846,2.2916,2.6807,2.703,2.6647,2.7048,2.7072,2.679,2.6635
9:32:54,2.6845,2.7669,2.7311,2.7363,2.7357,2.6877,2.7553,2.6844,2.3038,2.6814,2.7036,2.6651,2.7051,2.7081,2.6787,2.6637
9:32:55,2.6847,2.7678,2.7316,2.7365,2.7361,2.6879,2.7565,2.686,2.3075,2.6817,2.7043,2.6653,2.7056,2.7086,2.6797,2.6649
9:32:56,2.6854,2.7679,2.7321,2.7373,2.7362,2.688,2.7564,2.6853,2.2921,2.6823,2.7044,2.6651,2.7062,2.7092,2.6794,2.6644
9:32:57,2.6849,2.7683,2.7321,2.7373,2.7369,2.688,2.7567,2.6862,2.2745,2.683,2.7048,2.6658,2.706,2.7092,2.6787,2.6645
9:32:58,2.6859,2.769,2.7323,2.7377,2.7371,2.6887,2.7572,2.686,2.2738,2.6828,2.7044,2.6653,2.7063,2.7095,2.678,2.6649
9:32:59,2.6866,2.7704,2.7337,2.7384,2.7378,2.6889,2.7572,2.6874,2.2757,2.6838,2.7058,2.667,2.7067,2.71,2.6783,2.6652
9:33:00,2.6868,2.7695,2.7342,2.7387,2.738,2.6894,2.7581,2.6874,2.2689,2.6842,2.7058,2.6668,2.7072,2.7104,2.678,2.6658
9:33:01,2.6873,2.7705,2.7344,2.7386,2.7383,2.6893,2.7585,2.6881,2.2697,2.6843,2.7062,2.6668,2.7074,2.7107,2.6782,2.6659
9:33:02,2.6871,2.7709,2.7355,2.7391,2.7385,2.6907,2.7578,2.6883,2.286,2.6849,2.7064,2.6668,2.7076,2.7111,2.6782,2.6665
9:33:03,2.6871,2.7709,2.7355,2.7391,2.7385,2.6907,2.7586,2.6885,2.2806,2.6845,2.706,2.667,2.7079,2.7113,2.678,2.6663
9:33:04,2.6885,2.7719,2.736,2.7401,2.7389,2.6905,2.7595,2.6888,2.2785,2.6854,2.7074,2.6667,2.7084,2.7113,2.6778,2.6665
9:33:05,2.6878,2.7718,2.7358,2.7403,2.7392,2.6907,2.7595,2.6893,2.2697,2.6856,2.7079,2.667,2.7083,2.7123,2.6771,2.667
9:33:06,2.6882,2.7721,2.7362,2.7407,2.739,2.6905,2.7595,2.6888,2.2652,2.6861,2.7076,2.6668,2.7083,2.712,2.6762,2.667
9:33:07,2.6889,2.7725,2.737,2.7408,2.7392,2.6907,2.7599,2.689,2.2668,2.6857,2.7079,2.6668,2.709,2.7125,2.6768,2.6668
9:33:08,2.6887,2.7723,2.737,2.7412,2.7392,2.6914,2.7602,2.6895,2.2773,2.6866,2.7083,2.6675,2.7088,2.7125,2.6766,2.6672
9:33:09,2.6896,2.7732,2.7379,2.7419,2.7399,2.6915,2.7618,2.6906,2.2876,2.6864,2.7078,2.667,2.7091,2.7132,2.6766,2.6675
9:33:10,2.6896,2.7732,2.7379,2.7424,2.7403,2.6922,2.7613,2.6902,2.2865,2.6873,2.7093,2.6679,2.7097,2.7135,2.6766,2.6677
9:33:11,2.6901,2.7739,2.7388,2.7426,2.7406,2.6924,2.7613,2.6909,2.3014,2.6882,2.7097,2.6675,2.71,2.714,2.6762,2.6679
9:33:12,2.7037,2.7608,2.7381,2.7422,2.7266,2.7233,2.7346,2.7007,2.3078,2.6884,2.7093,2.6674,2.7102,2.7139,2.6759,2.6684
9:33:13,2.7046,2.7601,2.7386,2.7426,2.7263,2.7238,2.7347,2.7009,2.3076,2.6889,2.7093,2.6681,2.7102,2.7144,2.675,2.6682
9:33:14,2.7049,2.7606,2.739,2.7428,2.7259,2.7237,2.7342,2.7012,2.3069,2.6884,2.71,2.6681,2.7102,2.7146,2.6747,2.6686
9:33:15,2.7051,2.7606,2.7397,2.7428,2.7263,2.724,2.7347,2.7019,2.3068,2.6887,2.71,2.6679,2.7104,2.7146,2.6748,2.6686
9:33:16,2.7051,2.7608,2.7395,2.7431,2.727,2.7244,2.7353,2.7016,2.3061,2.6891,2.7102,2.6679,2.7106,2.7148,2.6736,2.6689
9:33:17,2.7051,2.7606,2.7397,2.7431,2.7263,2.7245,2.7349,2.7016,2.3029,2.6887,2.7095,2.6681,2.71,2.7146,2.6731,2.6682
9:33:18,2.7051,2.7603,2.7397,2.7429,2.7272,2.7245,2.7346,2.7011,2.3003,2.6887,2.7099,2.6668,2.7106,2.7148,2.6719,2.6682
9:33:19,2.7049,2.761,2.7398,2.7428,2.7263,2.724,2.7346,2.7016,2.2989,2.6884,2.7104,2.6675,2.71,2.7144,2.6719,2.6681
9:33:20,2.7055,2.7613,2.7404,2.7433,2.7263,2.7242,2.7349,2.7016,2.294,2.6885,2.7102,2.6674,2.7104,2.7148,2.6706,2.6684
9:33:21,2.7051,2.7613,2.74,2.7429,2.7268,2.7242,2.7351,2.7014,2.2911,2.6887,2.7106,2.6668,2.71,2.7146,2.6701,2.6679
9:33:22,2.7051,2.7613,2.74,2.7429,2.7261,2.724,2.7349,2.7014,2.2855,2.6898,2.7104,2.667,2.71,2.7146,2.6703,2.6677
9:33:23,2.7055,2.7615,2.7405,2.7433,2.7265,2.7244,2.7354,2.7019,2.2827,2.6887,2.7102,2.6668,2.7102,2.7146,2.6692,2.6681
9:33:24,2.7053,2.7617,2.7407,2.744,2.7263,2.7238,2.7354,2.7021,2.2832,2.6891,2.71,2.6675,2.7099,2.7148,2.6682,2.6679
9:33:25,2.7056,2.7618,2.7407,2.7433,2.7265,2.7242,2.736,2.7019,2.2886,2.6894,2.7109,2.6661,2.7102,2.7149,2.6659,2.6681
9:33:26,2.7056,2.7618,2.7414,2.7438,2.7265,2.7247,2.7365,2.7018,2.2898,2.6896,2.7109,2.6665,2.7102,2.7153,2.6648,2.6679
9:33:27,2.7058,2.762,2.7412,2.7435,2.7266,2.7242,2.736,2.7018,2.2961,2.6896,2.7114,2.6665,2.7099,2.7148,2.6624,2.6674
9:33:28,2.7055,2.7617,2.7411,2.7435,2.7258,2.7242,2.7358,2.7012,2.2939,2.6894,2.7104,2.666,2.7099,2.7146,2.6592,2.6677
9:33:29,2.7055,2.7617,2.7414,2.7435,2.7258,2.7238,2.7353,2.7016,2.2886,2.6891,2.7104,2.6661,2.71,2.7148,2.6526,2.6675
9:33:30,2.7056,2.7625,2.7412,2.7433,2.7263,2.7242,2.7351,2.7018,2.2877,2.6894,2.7106,2.6654,2.71,2.7148,2.6399,2.6668
9:33:31,2.7053,2.762,2.7412,2.7429,2.7259,2.724,2.7349,2.7014,2.2956,2.6891,2.7102,2.6653,2.7095,2.7142,2.6398,2.6668
9:33:32,2.7049,2.7618,2.7414,2.7429,2.7254,2.7235,2.7349,2.7011,2.2893,2.6894,2.7104,2.6646,2.7093,2.7141,2.6382,2.6668
9:33:33,2.7049,2.7618,2.7414,2.7429,2.7258,2.7235,2.7353,2.7011,2.2939,2.6887,2.7099,2.6642,2.7092,2.7141,2.638,2.6661
9:33:34,2.7048,2.7618,2.7416,2.7428,2.7256,2.7235,2.7354,2.7005,2.2897,2.6887,2.7097,2.6644,2.7092,2.7141,2.6384,2.6665
9:33:35,2.7047,2.762,2.7412,2.7419,2.7255,2.7236,2.7354,2.7012,2.2849,2.6882,2.7088,2.664,2.7092,2.7139,2.6364,2.6663
9:33:36,2.7049,2.7613,2.7412,2.7426,2.725,2.7229,2.735,2.7003,2.2825,2.6882,2.7091,2.6631,2.7086,2.7135,2.6352,2.6656
9:33:37,2.7047,2.7614,2.741,2.7417,2.7243,2.7234,2.735,2.7001,2.2877,2.6882,2.7091,2.6638,2.7085,2.7137,2.6347,2.6658
9:33:38,2.7054,2.7618,2.7412,2.7422,2.7245,2.7226,2.7356,2.7006,2.2914,2.6887,2.7091,2.6631,2.7085,2.7137,2.6347,2.6658
9:33:39,2.7044,2.7616,2.7415,2.742,2.7248,2.7229,2.7356,2.7005,2.284,2.6885,2.7086,2.6635,2.7085,2.7135,2.6329,2.6653
9:33:40,2.7044,2.7616,2.7415,2.742,2.7248,2.7229,2.7354,2.7001,2.2842,2.6887,2.7098,2.6628,2.7081,2.713,2.6331,2.6644
9:33:41,2.6782,2.7749,2.7415,2.742,2.7378,2.6934,2.7605,2.6729,2.3099,2.7037,2.6751,2.6952,2.6928,2.6985,2.6459,2.6651
9:33:42,2.6778,2.7747,2.7406,2.741,2.7376,2.6908,2.761,2.6718,2.2968,2.7037,2.6742,2.6952,2.6914,2.6968,2.6476,2.6647
9:33:43,2.6771,2.7743,2.741,2.7408,2.7378,2.6911,2.7609,2.6715,2.3079,2.7037,2.6744,2.6951,2.6914,2.6971,2.6526,2.6644
9:33:44,2.6775,2.7742,2.7412,2.7417,2.7378,2.6911,2.7609,2.6722,2.3163,2.7037,2.6742,2.6956,2.6911,2.6971,2.6533,2.6644
9:33:45,2.6775,2.7742,2.7412,2.7417,2.7378,2.6911,2.7609,2.6722,2.3163,2.7037,2.6742,2.6956,2.6904,2.6962,2.6531,2.664
9:33:46,2.6771,2.7738,2.741,2.7408,2.7371,2.6904,2.7602,2.6718,2.3348,2.7033,2.6735,2.6945,2.6906,2.6964,2.6529,2.6635
9:33:47,2.677,2.7738,2.741,2.7404,2.7374,2.6892,2.7603,2.6708,2.3388,2.7024,2.6737,2.6938,2.69,2.6961,2.6522,2.6628
9:33:48,2.6775,2.7738,2.741,2.7396,2.7365,2.689,2.7596,2.6708,2.3397,2.7028,2.673,2.6931,2.6897,2.6955,2.6513,2.6626
9:33:49,2.6759,2.7738,2.741,2.7396,2.7365,2.689,2.7596,2.6702,2.3435,2.7028,2.673,2.693,2.6897,2.6955,2.6515,2.6621
9:33:50,2.6765,2.7735,2.7401,2.7389,2.7364,2.689,2.7602,2.6704,2.3678,2.7024,2.6726,2.6924,2.6893,2.6955,2.651,2.6621
9:33:51,2.6758,2.7735,2.7406,2.7382,2.7362,2.6883,2.7593,2.6699,2.369,2.7024,2.6726,2.6924,2.6891,2.6948,2.6499,2.6617
9:33:52,2.6759,2.7733,2.7405,2.7382,2.7362,2.6883,2.7595,2.6699,2.376,2.7016,2.6723,2.6916,2.6891,2.6948,2.6499,2.6617
9:33:53,2.6761,2.7728,2.7403,2.738,2.7355,2.6882,2.7589,2.6694,2.3781,2.701,2.6721,2.6914,2.6883,2.6941,2.648,2.6605
9:33:54,2.6756,2.7724,2.7393,2.7373,2.7353,2.6878,2.7595,2.669,2.3825,2.7012,2.6716,2.6905,2.6881,2.6938,2.6461,2.66
9:33:55,2.6751,2.7724,2.7398,2.7368,2.7339,2.6869,2.7582,2.6683,2.3673,2.7005,2.6702,2.6895,2.6881,2.6938,2.6461,2.66
9:33:56,2.6742,2.7717,2.7391,2.7359,2.7343,2.6859,2.7586,2.6678,2.3643,2.7005,2.6707,2.6891,2.6867,2.6924,2.6452,2.6586
9:33:57,2.6738,2.7712,2.7387,2.7359,2.7336,2.6855,2.7579,2.6676,2.3615,2.7002,2.6695,2.6884,2.6863,2.6922,2.6441,2.6579
9:33:58,2.674,2.7709,2.7387,2.7345,2.7334,2.6849,2.7572,2.6666,2.3659,2.6993,2.6698,2.6881,2.6853,2.6915,2.6417,2.6568
9:33:59,2.6724,2.7701,2.739,2.7339,2.7329,2.6847,2.757,2.6667,2.372,2.6991,2.6683,2.687,2.6849,2.6908,2.6404,2.6563
9:34:00,2.6725,2.7702,2.7377,2.7337,2.7326,2.6846,2.7566,2.6659,2.375,2.6983,2.6676,2.6864,2.6844,2.6901,2.6389,2.6558
9:34:01,2.672,2.7695,2.7376,2.7332,2.7314,2.6833,2.7559,2.6649,2.3696,2.698,2.6675,2.6859,2.6839,2.6896,2.6378,2.6546
9:34:02,2.6711,2.7688,2.7371,2.7327,2.7312,2.6832,2.7552,2.6649,2.371,2.6971,2.6675,2.6848,2.6828,2.6889,2.6352,2.6537
9:34:03,2.6711,2.7688,2.7364,2.7313,2.7305,2.6827,2.7547,2.664,2.371,2.6968,2.6657,2.6838,2.6821,2.688,2.6324,2.6526
9:34:04,2.6703,2.7674,2.7357,2.7311,2.7296,2.6813,2.7541,2.6637,2.3717,2.6968,2.6655,2.6834,2.6818,2.6875,2.6304,2.6519
9:34:05,2.669,2.7676,2.735,2.7299,2.7295,2.6811,2.7534,2.663,2.3714,2.6959,2.6652,2.6824,2.6811,2.6871,2.6287,2.6505
9:34:06,2.6687,2.7669,2.7351,2.729,2.7286,2.6802,2.7527,2.6625,2.3693,2.6952,2.6645,2.6812,2.6802,2.6857,2.6257,2.6497
9:34:07,2.6683,2.7667,2.7344,2.7287,2.7282,2.6797,2.7526,2.6619,2.3691,2.6947,2.6636,2.681,2.6793,2.6856,2.625,2.6488
9:34:08,2.6675,2.7666,2.7337,2.7278,2.7281,2.6797,2.7517,2.6611,2.367,2.6933,2.6631,2.68,2.6793,2.6856,2.625,2.6488
9:34:09,2.6671,2.7655,2.7336,2.7269,2.7267,2.6778,2.7503,2.6604,2.3627,2.6929,2.662,2.6782,2.6781,2.6833,2.6187,2.647
9:34:10,2.6914,2.7653,2.733,2.7262,2.7183,2.6986,2.7297,2.6831,2.3452,2.6783,2.6933,2.6457,2.6883,2.695,2.6038,2.6455
9:34:11,2.6915,2.7509,2.7324,2.7245,2.7107,2.7071,2.7227,2.6866,2.3368,2.6762,2.6945,2.6433,2.6921,2.6968,2.5924,2.644
9:34:12,2.6872,2.7568,2.7315,2.7245,2.7221,2.6945,2.7217,2.6862,2.3356,2.675,2.6937,2.6423,2.6909,2.6959,2.5908,2.6428
9:34:13,2.6764,2.7568,2.7315,2.7245,2.7221,2.6945,2.7217,2.686,2.3345,2.675,2.6935,2.6421,2.6909,2.6959,2.5908,2.6428
9:34:14,2.6753,2.7631,2.7311,2.7238,2.7244,2.6783,2.7444,2.6763,2.3318,2.6745,2.6923,2.6412,2.6899,2.6947,2.5897,2.6407
9:34:15,2.6746,2.7626,2.7303,2.7218,2.7239,2.6729,2.7477,2.6742,2.3267,2.6734,2.6912,2.6389,2.6883,2.6927,2.5883,2.639
9:34:16,2.6732,2.7615,2.7296,2.721,2.7221,2.6715,2.7466,2.6728,2.3225,2.672,2.6902,2.6379,2.6877,2.6924,2.5918,2.6384
9:34:17,2.6723,2.7608,2.7285,2.7201,2.7211,2.6703,2.7456,2.6717,2.3181,2.6704,2.6889,2.6368,2.6863,2.692,2.5931,2.6367
9:34:18,2.6716,2.7603,2.7276,2.7189,2.7202,2.6689,2.7438,2.671,2.3164,2.6704,2.6886,2.6353,2.6853,2.691,2.5924,2.6355
9:34:19,2.6711,2.7596,2.7275,2.7178,2.7195,2.6678,2.744,2.6696,2.3136,2.6689,2.6877,2.634,2.6837,2.6889,2.586,2.633
9:34:20,2.6699,2.7589,2.7266,2.7159,2.7183,2.6671,2.7428,2.6687,2.3068,2.6682,2.6851,2.6326,2.6828,2.6882,2.5813,2.6321
9:34:21,2.6687,2.7566,2.7255,2.7147,2.7174,2.6661,2.7419,2.6687,2.3043,2.6675,2.6848,2.6314,2.6828,2.6882,2.5813,2.6321
9:34:22,2.6678,2.7564,2.7243,2.7138,2.7163,2.6647,2.7405,2.668,2.3016,2.6668,2.6837,2.6302,2.6802,2.6852,2.5753,2.6283
9:34:23,2.6669,2.7552,2.7235,2.7119,2.7153,2.6626,2.7395,2.6659,2.2949,2.6656,2.6825,2.6292,2.6791,2.6842,2.5722,2.6263
9:34:24,2.6657,2.7546,2.723,2.7119,2.7153,2.6626,2.7395,2.6659,2.2916,2.6649,2.6813,2.6272,2.6788,2.6838,2.5708,2.626
9:34:25,2.665,2.7541,2.722,2.7096,2.7137,2.6606,2.7377,2.664,2.2804,2.6631,2.6796,2.6247,2.676,2.6814,2.5662,2.6227
9:34:26,2.6639,2.7527,2.7213,2.7085,2.7121,2.6597,2.7366,2.6634,2.2737,2.6625,2.6795,2.6242,2.6756,2.6807,2.5646,2.6218
9:34:27,2.663,2.7525,2.7206,2.7085,2.7121,2.6597,2.7366,2.6634,2.2737,2.6618,2.6786,2.6235,2.6748,2.6801,2.5632,2.6206
9:34:28,2.6623,2.7518,2.7206,2.7061,2.7105,2.6578,2.735,2.6619,2.2659,2.6603,2.677,2.6216,2.6735,2.6779,2.5543,2.6185
9:34:29,2.6618,2.7511,2.7197,2.7059,2.7102,2.6573,2.7347,2.6613,2.262,2.6601,2.6765,2.6212,2.6723,2.6775,2.5504,2.6167
9:34:30,2.6608,2.7504,2.7194,2.7042,2.7095,2.6564,2.734,2.6612,2.2552,2.6591,2.6751,2.6191,2.6707,2.6759,2.549,2.6149
9:34:31,2.6606,2.7501,2.7187,2.7026,2.7088,2.6554,2.7324,2.6596,2.2523,2.6587,2.6751,2.6183,2.6704,2.6745,2.5455,2.6127
9:34:32,2.6594,2.7492,2.718,2.7012,2.7081,2.6547,2.7321,2.6598,2.2458,2.6578,2.6733,2.6172,2.6691,2.6738,2.5446,2.6114
9:34:33,2.6594,2.7485,2.7175,2.7012,2.707,2.6533,2.731,2.6589,2.2395,2.6563,2.6726,2.6157,2.6677,2.6724,2.5441,2.6095
9:34:34,2.6582,2.7478,2.7166,2.6989,2.7051,2.6519,2.73,2.6582,2.2332,2.6552,2.6716,2.6143,2.6669,2.6716,2.5459,2.6076
9:34:35,2.6571,2.7473,2.7166,2.6973,2.7051,2.6519,2.73,2.6582,2.2332,2.6552,2.6707,2.6137,2.6651,2.67,2.5464,2.6071
9:34:36,2.6564,2.7463,2.7157,2.696,2.7042,2.6498,2.7281,2.6568,2.2247,2.6535,2.6685,2.6123,2.6635,2.6682,2.5453,2.6039
9:34:37,2.6552,2.745,2.7147,2.6942,2.7026,2.6475,2.7272,2.6559,2.2182,2.6528,2.6681,2.6108,2.6628,2.6667,2.5437,2.6016
9:34:38,2.6543,2.7449,2.7141,2.6939,2.7023,2.6473,2.7263,2.6556,2.216,2.6516,2.6665,2.6092,2.6607,2.6651,2.5392,2.5992
9:34:39,2.6651,2.7311,2.7011,2.7153,2.675,2.676,2.7254,2.6547,2.214,2.6509,2.6653,2.6085,2.659,2.6626,2.5332,2.5962
9:34:40,2.6653,2.7281,2.6997,2.715,2.674,2.6756,2.6965,2.664,2.206,2.6493,2.6641,2.6061,2.6576,2.6614,2.5302,2.5946
9:34:41,2.6646,2.7277,2.699,2.7132,2.6717,2.674,2.6952,2.6631,2.1999,2.6482,2.6622,2.6055,2.6556,2.6597,2.5248,2.5913
9:34:42,2.663,2.726,2.6977,2.7108,2.6712,2.6723,2.6933,2.6627,2.1971,2.647,2.6609,2.6034,2.6537,2.6571,2.5199,2.5883
9:34:43,2.6615,2.7253,2.6967,2.7096,2.6701,2.6712,2.6926,2.6613,2.191,2.6453,2.6599,2.601,2.6526,2.656,2.5176,2.5869
9:34:44,2.6603,2.7241,2.6956,2.7064,2.6678,2.67,2.6912,2.6603,2.1849,2.6435,2.6576,2.5994,2.6511,2.656,2.5176,2.5869
9:34:45,2.6601,2.7232,2.6958,2.7057,2.667,2.669,2.6905,2.6598,2.1807,2.6432,2.6568,2.5979,2.6484,2.6522,2.5108,2.5816
9:34:46,2.6585,2.7222,2.6937,2.704,2.6664,2.6667,2.6888,2.6587,2.1746,2.6404,2.6554,2.5972,2.6469,2.6499,2.5048,2.5788
9:34:47,2.6576,2.7211,2.6939,2.7015,2.6647,2.6664,2.6877,2.6587,2.1708,2.6401,2.6541,2.5959,2.6442,2.6471,2.5023,2.5764
9:34:48,2.6561,2.7201,2.6927,2.6993,2.6628,2.6631,2.6863,2.6573,2.1643,2.6376,2.6517,2.5942,2.6425,2.6455,2.499,2.5725
9:34:49,2.6538,2.7187,2.692,2.6974,2.6619,2.6622,2.6839,2.6559,2.1547,2.6352,2.6501,2.5916,2.6397,2.6427,2.4916,2.5692
9:34:50,2.6535,2.7178,2.691,2.6944,2.6598,2.6597,2.6815,2.6549,2.1463,2.6327,2.6479,2.5912,2.6369,2.6408,2.489,2.5671
9:34:51,2.651,2.7166,2.6897,2.6909,2.6581,2.6575,2.6797,2.6542,2.1413,2.6312,2.6466,2.5881,2.6349,2.6382,2.4823,2.5634
9:34:52,2.6502,2.7154,2.6885,2.6893,2.6576,2.657,2.679,2.6521,2.1325,2.63,2.6456,2.5876,2.6319,2.6343,2.4818,2.559
9:34:53,2.6482,2.7134,2.6875,2.686,2.6558,2.6549,2.6775,2.6518,2.1285,2.6272,2.6428,2.5843,2.6284,2.6307,2.4809,2.5567
9:34:54,2.647,2.7126,2.6866,2.6841,2.6539,2.6528,2.6754,2.6502,2.1193,2.6244,2.6405,2.582,2.6266,2.6288,2.4778,2.5549
9:34:55,2.6444,2.7108,2.685,2.6811,2.6511,2.65,2.6726,2.6493,2.1137,2.6223,2.639,2.5811,2.6232,2.6251,2.4722,2.5477
9:34:56,2.6442,2.7098,2.6843,2.6789,2.6497,2.6486,2.6714,2.6483,2.1043,2.6209,2.6379,2.5799,2.6232,2.6251,2.4722,2.5477
9:34:57,2.6413,2.7084,2.6826,2.675,2.6474,2.6465,2.6686,2.6469,2.0954,2.616,2.6329,2.5775,2.6171,2.619,2.4566,2.54
9:34:58,2.6381,2.7063,2.6807,2.6705,2.6446,2.6428,2.6656,2.6456,2.0913,2.6138,2.6327,2.5748,2.6132,2.6145,2.4559,2.5342
9:34:59,2.6364,2.7033,2.6791,2.6663,2.6434,2.6419,2.6642,2.6441,2.0807,2.6104,2.6294,2.5724,2.6089,2.6104,2.4441,2.5312
9:35:00,2.635,2.7026,2.6777,2.664,2.6411,2.6384,2.6611,2.6423,2.0674,2.6063,2.6262,2.5698,2.6067,2.6083,2.431,2.5253
9:35:01,2.632,2.7,2.676,2.6591,2.6376,2.6351,2.6584,2.6399,2.0564,2.6017,2.6248,2.5692,2.6041,2.6057,2.425,2.5223
9:35:02,2.6292,2.6977,2.6733,2.6544,2.6346,2.6334,2.6572,2.639,2.0512,2.6,2.621,2.5659,2.5994,2.6005,2.4148,2.5156
9:35:03,2.6263,2.6951,2.6719,2.6518,2.6327,2.6297,2.6532,2.6369,2.0388,2.5953,2.6184,2.5637,2.5946,2.5958,2.4036,2.509
9:35:04,2.6243,2.6946,2.67,2.6466,2.6315,2.6285,2.6515,2.636,2.0332,2.593,2.6159,2.5621,2.5897,2.591,2.3976,2.5053
9:35:05,2.6243,2.6946,2.67,2.6466,2.6294,2.6266,2.6492,2.6352,2.0264,2.5911,2.6145,2.561,2.5897,2.591,2.3915,2.5013
9:35:06,2.6198,2.6895,2.666,2.6387,2.6247,2.6208,2.6445,2.6324,2.0039,2.5853,2.6103,2.5577,2.5817,2.5828,2.3747,2.4872
9:35:07,2.6167,2.6869,2.6632,2.6324,2.621,2.617,2.6401,2.6297,1.9925,2.578,2.606,2.5555,2.5817,2.5828,2.3747,2.4872
9:35:08,2.6149,2.6853,2.6618,2.6295,2.6191,2.6147,2.6378,2.6287,1.985,2.5751,2.6025,2.5528,2.5736,2.5737,2.352,2.4755
9:35:09,2.6113,2.6818,2.6588,2.6228,2.6151,2.6114,2.6342,2.6275,1.9767,2.5718,2.6004,2.5518,2.5676,2.5678,2.3434,2.4687
9:35:10,2.6074,2.6785,2.6557,2.6174,2.6131,2.6088,2.6319,2.625,1.961,2.5667,2.596,2.5486,2.5641,2.5646,2.3346,2.4643
9:35:11,2.6048,2.6771,2.6538,2.6152,2.6084,2.6049,2.6277,2.6222,1.9424,2.5604,2.5913,2.5474,2.558,2.558,2.3243,2.4553
9:35:12,2.6005,2.6731,2.6501,2.6082,2.604,2.5995,2.6225,2.6208,1.9335,2.5571,2.5888,2.5446,2.5509,2.5508,2.3108,2.4459
9:35:13,2.5984,2.6731,2.6501,2.6082,2.604,2.5995,2.6225,2.6192,1.9239,2.5536,2.5862,2.5429,2.5509,2.5508,2.3108,2.4459
9:35:14,2.5981,2.6676,2.6442,2.5976,2.5969,2.5927,2.6154,2.6153,1.892,2.5439,2.5788,2.5377,2.5404,2.544,2.2996,2.4357
9:35:15,2.5942,2.6634,2.64,2.5895,2.592,2.5877,2.6093,2.6116,1.8805,2.5401,2.576,2.5361,2.5373,2.5363,2.2953,2.4247
9:35:16,2.5895,2.6587,2.6378,2.586,2.5896,2.5849,2.6066,2.6099,1.8587,2.5328,2.57,2.5323,2.5373,2.5363,2.2953,2.4247
9:35:17,2.5865,2.6569,2.6332,2.5773,2.5842,2.5795,2.6007,2.6071,1.8399,2.5253,2.5641,2.5295,2.5211,2.5197,2.2767,2.4064
9:35:18,2.5815,2.6545,2.6315,2.573,2.5814,2.577,2.5979,2.6051,1.829,2.5216,2.5613,2.5281,2.5171,2.5156,2.2698,2.3954
9:35:19,2.5808,2.6496,2.6261,2.5642,2.5763,2.5713,2.5916,2.6018,1.8077,2.5139,2.5548,2.5258,2.508,2.5065,2.2596,2.3833
9:35:20,2.5766,2.6443,2.6209,2.5548,2.5698,2.5651,2.5852,2.6006,1.798,2.5097,2.5517,2.523,2.4996,2.4965,2.2505,2.3712
9:35:21,2.5707,2.6391,2.616,2.545,2.5635,2.5594,2.5777,2.5948,1.7702,2.501,2.5447,2.519,2.4996,2.4965,2.2505,2.3712
9:35:22,2.5674,2.6367,2.6128,2.5401,2.5609,2.5561,2.5747,2.5929,1.7604,2.4925,2.5383,2.5174,2.4862,2.4811,2.2285,2.3521
9:35:23,2.5609,2.6305,2.6071,2.5295,2.5541,2.5514,2.5679,2.5908,1.751,2.488,2.5342,2.5136,2.4771,2.4704,2.2205,2.3383
9:35:24,2.555,2.6246,2.6003,2.5246,2.5508,2.5482,2.5642,2.5866,1.7297,2.4792,2.5262,2.5094,2.4724,2.4643,2.2157,2.3313
9:35:25,2.555,2.6246,2.6003,2.5246,2.5508,2.5482,2.5642,2.5866,1.7297,2.4792,2.5262,2.5094,2.4633,2.4526,2.2071,2.3173
9:35:26,2.5431,2.6147,2.5908,2.5021,2.5364,2.5369,2.5482,2.5782,1.7047,2.4637,2.5142,2.503,2.459,2.4461,2.204,2.3095
9:35:27,2.5344,2.608,2.588,2.496,2.5324,2.5332,2.5447,2.5756,1.6875,2.454,2.5059,2.4993,2.459,2.4461,2.204,2.3095
9:35:28,2.5306,2.6038,2.5814,2.4839,2.5249,2.5267,2.5358,2.5711,1.6677,2.443,2.4969,2.4944,2.4482,2.4185,2.1724,2.2873
9:35:29,2.5156,2.6005,2.5776,2.4775,2.5212,2.5234,2.5317,2.5686,1.6583,2.4376,2.4925,2.4923,2.444,2.411,2.1645,2.2726
9:35:30,2.5109,2.5937,2.5697,2.4644,2.5132,2.5164,2.5227,2.5637,1.6379,2.4257,2.4831,2.49,2.4338,2.3953,2.1499,2.2573
9:35:31,2.5021,2.585,2.562,2.4508,2.5041,2.5091,2.5183,2.5618,1.6321,2.4202,2.4777,2.4853,2.4234,2.3785,2.136,2.2415
