,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/20,09:31:20,0,    2.5646,    2.6039,    2.6124,    2.5709,    2.6442,    2.5444,    2.6119,    2.5592,    2.2093,    2.5504,    2.5324,    2.5540,    2.5828,    2.5602,    2.5540,    2.5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:20,5,    2.5660,    2.6055,    2.6141,    2.5730,    2.6451,    2.5444,    2.6119,    2.5592,    2.2093,    2.5504,    2.5324,    2.5540,    2.5839,    2.5620,    2.5569,    2.5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:21,0,    2.5676,    2.6067,    2.6153,    2.5742,    2.6463,    2.5467,    2.6140,    2.5622,    2.2164,    2.5513,    2.5338,    2.5554,    2.5839,    2.5620,    2.5569,    2.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:21,5,    2.5687,    2.6079,    2.6153,    2.5742,    2.6463,    2.5467,    2.6140,    2.5622,    2.2184,    2.5527,    2.5350,    2.5563,    2.5853,    2.5630,    2.5585,    2.5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:22,0,    2.5700,    2.6091,    2.6183,    2.5777,    2.6472,    2.5481,    2.6153,    2.5638,    2.2159,    2.5537,    2.5368,    2.5580,    2.5860,    2.5649,    2.5603,    2.5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:22,5,    2.5700,    2.6091,    2.6183,    2.5777,    2.6486,    2.5495,    2.6167,    2.5650,    2.2191,    2.5558,    2.5378,    2.5580,    2.5872,    2.5663,    2.5613,    2.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:23,0,    2.5711,    2.6104,    2.6197,    2.5786,    2.6498,    2.5512,    2.6167,    2.5650,    2.2191,    2.5558,    2.5378,    2.5601,    2.5879,    2.5681,    2.5633,    2.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:23,5,    2.5723,    2.6119,    2.6213,    2.5800,    2.6512,    2.5521,    2.6188,    2.5668,    2.2189,    2.5574,    2.5394,    2.5613,    2.5879,    2.5681,    2.5633,    2.5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:24,0,    2.5723,    2.6119,    2.6213,    2.5800,    2.6512,    2.5521,    2.6188,    2.5668,    2.2189,    2.5574,    2.5394,    2.5613,    2.5890,    2.5693,    2.5645,    2.5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:24,5,    2.5723,    2.6119,    2.6213,    2.5800,    2.6512,    2.5521,    2.6188,    2.5668,    2.2189,    2.5574,    2.5394,    2.5613,    2.5906,    2.5711,    2.5661,    2.5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:25,0,    2.5749,    2.6145,    2.6241,    2.5833,    2.6526,    2.5542,    2.6214,    2.5706,    2.2397,    2.5623,    2.5415,    2.5643,    2.5914,    2.5730,    2.5675,    2.5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:25,5,    2.5760,    2.6165,    2.6253,    2.5849,    2.6547,    2.5556,    2.6240,    2.5720,    2.2952,    2.5626,    2.5439,    2.5650,    2.5925,    2.5730,    2.5675,    2.5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:26,0,    2.5753,    2.6156,    2.6251,    2.5858,    2.6542,    2.5556,    2.6240,    2.5720,    2.2952,    2.5626,    2.5439,    2.5653,    2.5925,    2.5753,    2.5692,    2.5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:26,5,    2.5753,    2.6156,    2.6251,    2.5858,    2.6542,    2.5554,    2.6236,    2.5727,    2.3036,    2.5649,    2.5451,    2.5685,    2.5925,    2.5753,    2.5692,    2.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:27,0,    2.5753,    2.6156,    2.6251,    2.5858,    2.6542,    2.5554,    2.6236,    2.5727,    2.3036,    2.5649,    2.5451,    2.5685,    2.5925,    2.5753,    2.5692,    2.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:27,5,    2.5741,    2.6191,    2.6286,    2.5884,    2.6575,    2.5591,    2.6257,    2.5751,    2.3041,    2.5665,    2.5479,    2.5706,    2.5948,    2.5784,    2.5726,    2.5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:28,0,    2.5741,    2.6191,    2.6286,    2.5884,    2.6575,    2.5591,    2.6257,    2.5751,    2.3041,    2.5665,    2.5479,    2.5706,    2.5948,    2.5784,    2.5726,    2.5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:28,5,    2.5741,    2.6191,    2.6286,    2.5884,    2.6575,    2.5591,    2.6257,    2.5751,    2.3041,    2.5665,    2.5479,    2.5706,    2.5967,    2.5807,    2.5740,    2.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:29,0,    2.5680,    2.6460,    2.6068,    2.6149,    2.6341,    2.5767,    2.6350,    2.5690,    2.4490,    2.5558,    2.5490,    2.5715,    2.5967,    2.5807,    2.5740,    2.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:29,5,    2.5687,    2.6476,    2.6082,    2.6167,    2.6341,    2.5767,    2.6350,    2.5690,    2.4490,    2.5558,    2.5801,    2.5561,    2.5967,    2.5812,    2.5747,    2.5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:30,0,    2.5687,    2.6476,    2.6082,    2.6167,    2.6356,    2.5745,    2.6404,    2.5685,    2.4509,    2.5562,    2.5827,    2.5568,    2.5978,    2.5822,    2.5757,    2.5561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:30,5,    2.5697,    2.6488,    2.6096,    2.6184,    2.6360,    2.5755,    2.6414,    2.5699,    2.4472,    2.5576,    2.5839,    2.5580,    2.5988,    2.5838,    2.5771,    2.5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:31,0,    2.5714,    2.6502,    2.6108,    2.6198,    2.6374,    2.5764,    2.6427,    2.5713,    2.4472,    2.5576,    2.5839,    2.5580,    2.6002,    2.5856,    2.5787,    2.5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:31,5,    2.5727,    2.6516,    2.6120,    2.6207,    2.6383,    2.5785,    2.6441,    2.5725,    2.4416,    2.5604,    2.5856,    2.5589,    2.6002,    2.5856,    2.5787,    2.5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:32,0,    2.5742,    2.6528,    2.6133,    2.6227,    2.6383,    2.5785,    2.6441,    2.5725,    2.4416,    2.5604,    2.5860,    2.5608,    2.6021,    2.5870,    2.5799,    2.5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:32,5,    2.5755,    2.6535,    2.6147,    2.6239,    2.6406,    2.5805,    2.6453,    2.5740,    2.4380,    2.5622,    2.5881,    2.5616,    2.6021,    2.5882,    2.5810,    2.5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:33,0,    2.5755,    2.6535,    2.6147,    2.6239,    2.6406,    2.5805,    2.6467,    2.5752,    2.4384,    2.5637,    2.5894,    2.5637,    2.6034,    2.5896,    2.5826,    2.5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:33,5,    2.5760,    2.6551,    2.6156,    2.6249,    2.6411,    2.5815,    2.6483,    2.5762,    2.4384,    2.5637,    2.5894,    2.5637,    2.6046,    2.5912,    2.5841,    2.5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:34,0,    2.5778,    2.6569,    2.6173,    2.6267,    2.6425,    2.5829,    2.6488,    2.5780,    2.4331,    2.5655,    2.5908,    2.5645,    2.6046,    2.5912,    2.5841,    2.5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:34,5,    2.5792,    2.6583,    2.6187,    2.6267,    2.6425,    2.5829,    2.6488,    2.5780,    2.4331,    2.5660,    2.5918,    2.5659,    2.6067,    2.5927,    2.5850,    2.5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:35,0,    2.5806,    2.6591,    2.6206,    2.6298,    2.6455,    2.5841,    2.6504,    2.5794,    2.4108,    2.5681,    2.5930,    2.5677,    2.6067,    2.5943,    2.5866,    2.5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:35,5,    2.5806,    2.6591,    2.6206,    2.6298,    2.6455,    2.5861,    2.6520,    2.5813,    2.3918,    2.5702,    2.5951,    2.5694,    2.6083,    2.5962,    2.5887,    2.5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:36,0,    2.5821,    2.6607,    2.6219,    2.6314,    2.6465,    2.5873,    2.6530,    2.5825,    2.3972,    2.5711,    2.5964,    2.5705,    2.6092,    2.5971,    2.5898,    2.5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:36,5,    2.5825,    2.6625,    2.6232,    2.6326,    2.6472,    2.5883,    2.6551,    2.5839,    2.3972,    2.5711,    2.5964,    2.5705,    2.6113,    2.5994,    2.5917,    2.5701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:37,0,    2.5848,    2.6638,    2.6252,    2.6344,    2.6485,    2.5902,    2.6565,    2.5860,    2.4300,    2.5751,    2.5981,    2.5726,    2.6113,    2.5994,    2.5917,    2.5701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:37,5,    2.5861,    2.6647,    2.6264,    2.6359,    2.6485,    2.5902,    2.6565,    2.5860,    2.4300,    2.5751,    2.5997,    2.5734,    2.6139,    2.6011,    2.5932,    2.5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:38,0,    2.5870,    2.6665,    2.6274,    2.6373,    2.6520,    2.5929,    2.6583,    2.5869,    2.4291,    2.5754,    2.6012,    2.5747,    2.6139,    2.6023,    2.5945,    2.5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:38,5,    2.5870,    2.6665,    2.6274,    2.6373,    2.6520,    2.5929,    2.6591,    2.5888,    2.4260,    2.5777,    2.6032,    2.5764,    2.6153,    2.6044,    2.5962,    2.5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:39,0,    2.5886,    2.6679,    2.6290,    2.6382,    2.6521,    2.5941,    2.6604,    2.5901,    2.4260,    2.5777,    2.6032,    2.5764,    2.6163,    2.6056,    2.5974,    2.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:39,5,    2.5896,    2.6691,    2.6308,    2.6399,    2.6537,    2.5957,    2.6612,    2.5911,    2.4241,    2.5806,    2.6037,    2.5774,    2.6163,    2.6056,    2.5974,    2.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:40,0,    2.5914,    2.6707,    2.6327,    2.6419,    2.6537,    2.5957,    2.6612,    2.5911,    2.4241,    2.5806,    2.6054,    2.5794,    2.6195,    2.6069,    2.5983,    2.5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:40,5,    2.5928,    2.6719,    2.6334,    2.6429,    2.6560,    2.5969,    2.6624,    2.5925,    2.4225,    2.5822,    2.6070,    2.5804,    2.6195,    2.6084,    2.6002,    2.5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:41,0,    2.5928,    2.6719,    2.6334,    2.6429,    2.6560,    2.5983,    2.6642,    2.5939,    2.4001,    2.5838,    2.6081,    2.5816,    2.6205,    2.6102,    2.6016,    2.5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:41,5,    2.5931,    2.6724,    2.6342,    2.6438,    2.6568,    2.5992,    2.6652,    2.5939,    2.4001,    2.5838,    2.6081,    2.5816,    2.6205,    2.6102,    2.6016,    2.5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:42,0,    2.5964,    2.6748,    2.6362,    2.6453,    2.6584,    2.6005,    2.6668,    2.5969,    2.3982,    2.5864,    2.6110,    2.5848,    2.6205,    2.6102,    2.6016,    2.5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:42,5,    2.5964,    2.6762,    2.6379,    2.6474,    2.6595,    2.6023,    2.6684,    2.5976,    2.3982,    2.5864,    2.6110,    2.5848,    2.6233,    2.6130,    2.6043,    2.5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:43,0,    2.5984,    2.6771,    2.6379,    2.6474,    2.6595,    2.6023,    2.6684,    2.5976,    2.3953,    2.5881,    2.6126,    2.5863,    2.6240,    2.6146,    2.6053,    2.5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:43,5,    2.5998,    2.6787,    2.6400,    2.6499,    2.6621,    2.6030,    2.6696,    2.5993,    2.3963,    2.5900,    2.6143,    2.5872,    2.6263,    2.6165,    2.6067,    2.5848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:44,0,    2.5998,    2.6787,    2.6400,    2.6499,    2.6621,    2.6044,    2.6707,    2.6007,    2.3860,    2.5902,    2.6152,    2.5883,    2.6268,    2.6172,    2.6078,    2.5858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:44,5,    2.6005,    2.6783,    2.6416,    2.6511,    2.6537,    2.6283,    2.6501,    2.6007,    2.3860,    2.5902,    2.6152,    2.5883,    2.6284,    2.6187,    2.6094,    2.5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:45,0,    2.6148,    2.6677,    2.6424,    2.6525,    2.6509,    2.6374,    2.6469,    2.6130,    2.3874,    2.5921,    2.6166,    2.5893,    2.6284,    2.6187,    2.6094,    2.5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,09:31:45,5,    2.6163,    2.6689,    2.6438,    2.6525,    2.6509,    2.6374,    2.6469,    2.6130,    2.3874,    2.5939,    2.6182,    2.5911,    2.6305,    2.6205,    2.6109,    2.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
